,id,repetido,labels,labels_int
180,1302037648438177793,False,,
181,1301660004995530754,False,,
182,1300127777811771392,False,,
183,1299839202587148288,False,,
184,1299109482845405184,False,,
185,1298615259289341952,False,,
186,1298234548161929216,False,,
187,1297964621106749447,False,[0. 1. 0.],1.0
188,1297519262677032960,False,[0. 1. 0.],1.0
189,1296858837681451010,False,,
190,1296526373251624962,False,,
191,1296223957239111681,False,,
192,1295839301897461765,False,[0. 1. 0.],1.0
193,1295464395947085825,False,,
194,1295070971485978624,False,,
195,1294818768833609731,False,,
196,1294377060274589696,False,,
197,1293947595119722496,False,,
198,1293602968202354690,False,[0. 1. 0.],1.0
199,1293323849673523202,False,,
200,1292459384774094850,False,,
201,1292247374421585922,False,,
202,1290789678619283460,False,,
203,1289960610545848320,False,,
204,1289737491918893057,False,,
205,1289371025562652675,False,,
206,1288903182551330817,False,,
207,1284262842322096129,False,,
208,1281756282798604290,False,[0. 1. 0.],1.0
209,1275928243800084486,False,,
210,1269394231707271169,False,[0. 1. 0.],1.0
211,1267062508050944000,False,,
212,1266080056759238659,False,,
213,1264570265524219910,False,,
214,1260610952300580864,False,,
215,1258085930226929665,False,,
216,1256304078075891719,False,,
217,1252223150257057792,False,[0. 1. 0.],1.0
218,1252223052034854913,False,,
219,1251966486673047552,False,,
220,1251957046863368194,False,,
221,1250264344354488326,False,,
222,1250263754710884352,False,,
223,1250251632471932928,False,,
224,1250248873588686848,False,[0. 1. 0.],1.0
225,1250246389864505346,False,,
226,1250197788106919937,False,[0. 1. 0.],1.0
227,1249882880630808576,False,,
228,1249882292572622848,False,,
229,1249864638629654533,False,,
230,1249805220781187080,False,,
231,1249516685117345792,False,,
232,1249454852511588352,False,,
233,1249429190732140546,False,[0. 1. 0.],1.0
234,1249420960710774790,False,,
235,1249412072221310978,False,,
236,1249384625731969025,False,,
237,1248693669047271427,False,,
238,1247162098280472576,False,,
239,1242206074184380425,False,,
240,1242071733278048258,False,,
241,1241442812182376448,False,,
242,1241403937732902912,False,,
243,1241356048713351169,False,,
244,1241343500425314304,False,[0. 1. 0.],1.0
245,1240731143802159105,False,,
246,1240405004961357826,False,[0. 1. 0.],1.0
247,1240305955415433222,False,,
248,1240019524277149697,False,,
249,1239266730763051010,False,,
250,1238960689902993410,False,,
251,1238535124012142599,False,,
252,1238191068530839559,False,,
253,1237904950220533768,False,[0. 1. 0.],1.0
254,1237435967503577091,False,,
255,1237019339926179842,False,,
256,1236468271508930562,False,,
257,1236436356093657090,False,,
258,1236072253735006212,False,,
259,1235724003987333120,False,,
260,1235655020776996865,False,,
261,1235319320898613254,False,,
262,1235241086500638723,False,,
263,1235209905897975809,False,,
264,1234640959348133895,False,,
265,1233791403815124993,False,,
266,1233184983126163456,False,,
267,1232824520949555200,False,,
268,1232406374941941761,False,,
269,1430959295764512773,False,,
270,1423072432307380225,False,,
271,1423071864063148036,False,,
272,1411864999786532864,False,,
273,1410083082628108288,False,,
274,1408159330654773249,False,,
275,1391003313014022147,False,,
276,1389281180290273283,False,,
277,1387558221997645826,False,,
278,1387124221436960774,False,,
279,1385702179659452418,False,[0. 1. 0.],1.0
280,1385594022828388354,False,,
281,1384299873315397637,False,,
282,1382804427623436289,False,,
283,1382731656608374788,False,,
284,1379233261801537536,False,,
285,1378339246277328899,False,,
286,1375934100180193285,False,,
287,1373699781667790848,False,,
288,1372235675588821000,False,,
289,1369789550709587972,False,,
290,1331021663056531456,False,,
291,1327356342437355521,False,[0. 1. 0.],1.0
292,1326328993080102912,False,,
293,1325103267840466949,False,,
294,1318238677282312193,False,,
295,1303501921064542208,False,,
296,1287900245855285248,False,,
297,1287569595998625792,False,,
298,1284655757879701504,False,,
299,1276994686276849664,False,,
300,1274724009842806786,False,,
301,1269295716821860352,False,,
302,1251284785730924547,False,,
303,1249367841578549248,False,,
304,1248049745664319494,False,,
305,1244139557760581635,False,,
306,1241518557541924864,False,[0. 1. 0.],1.0
307,1238553997272854528,False,,
308,1237860514383847430,False,[0. 1. 0.],1.0
309,1233879082884042752,False,,
310,1227781361190174721,False,,
311,1227759756863066112,False,,
312,1226534003626401794,False,,
313,1225038540909830146,False,,
314,1220795276325158912,False,,
315,1217971668951478275,False,,
316,1215750216902512640,False,,
317,1208205910046326784,False,,
318,1205291348745760769,False,[0. 1. 0.],1.0
319,1199480512605241345,False,,
320,1198792983920799744,False,,
321,1198322583793524736,False,,
322,1198319036007927814,False,,
323,1195153751209893888,False,,
324,1183530186148474881,False,,
325,1183423522477096961,False,,
326,1179900576307376129,False,,
327,1175140278807728141,False,[0. 1. 0.],1.0
328,1172484979772841985,False,,
329,1170786254566416385,False,,
330,1170784287785934849,False,,
331,1166517347634548737,False,,
332,1164328051162791936,False,,
333,1161609102532993024,False,[0. 1. 0.],1.0
334,1159633773157392387,False,,
335,1159261859775680515,False,,
336,1157771199172268032,False,[0. 1. 0.],1.0
337,1157428129758998528,False,,
338,1156370573477523457,False,,
339,1154173775535116288,False,,
340,1150462410538532865,False,,
341,1147875818305150983,False,,
342,1146931547288821760,False,,
343,1144772975306190848,False,,
344,1143714779917422593,False,,
345,1143324260754186240,False,,
346,1142468815298523136,False,,
347,1142201273787326464,False,,
348,1140665277778149382,False,,
349,1140304740699365378,False,,
350,1138543039918612480,False,,
351,1137491894265622528,False,[0. 1. 0.],1.0
352,1137488477858258944,False,,
353,1137453954026131457,False,,
354,1137451854382546945,False,,
355,1137449343684759552,False,,
356,1137398136454942720,False,,
357,1137047072367095808,False,,
358,1136788462621868032,False,,
359,1136746579803742227,False,,
360,1131334120704040960,False,,
361,1122677037494194176,False,,
362,1122184300680679424,False,,
363,1119955775345000448,False,,
364,1119955389380849664,False,,
365,1119452204006551552,False,,
366,1118888096748195841,False,,
367,1117599585822748674,False,,
368,1117112744048611328,False,,
369,1117086622720450560,False,,
370,1116343581046919168,False,,
371,1115056175685308417,False,,
372,1112208269790072832,False,,
373,1110344201244471298,False,,
374,1110342975224233984,False,,
375,1110342724404867072,False,,
376,1108368676338745346,False,,
377,1106017971909156864,False,,
378,1105146867443208192,False,,
379,1104876724037259266,False,,
380,1096519928386125824,False,[0. 1. 0.],1.0
381,1089297424382943232,False,[0. 1. 0.],1.0
382,1089297330371772417,False,,
383,1089153652185591808,False,,
384,1088554015850401793,False,,
385,1080922509732528129,False,,
386,1075915104309325824,False,,
387,1075095261293281283,False,,
388,1074462358435700741,False,,
389,1074000588390760448,False,,
390,1073265516544970753,False,,
391,1073181809100423168,False,,
392,1072187245900099584,False,,
393,1071216997453713408,False,,
394,1070751806190510085,False,,
395,1067924725953949698,False,,
396,1067825388959653888,False,,
397,1067053497487634433,False,,
398,1066065764707381249,False,,
399,1065732608955437057,False,,
400,1065250570896691200,False,,
401,1060499364739723264,False,,
402,1060324839960076291,False,,
403,1057428764597067776,False,,
404,1054512608932286466,False,,
405,1045360982531473408,False,,
406,1043218415908007936,False,,
407,1042818759969439744,False,,
408,1035197918922387457,False,,
409,1034540133314441216,False,,
410,1034421140897378304,False,,
411,1033847448488341505,False,,
412,1033846880495693824,False,,
413,1033059186806906885,False,,
414,1033058745767485445,False,,
415,1032036438857187329,False,,
416,1031698712538505216,False,,
417,1024730071922294790,False,,
418,1022561327615799297,False,,
419,1019644025710829569,False,,
420,1019643946073448448,False,,
421,1015695075907645440,False,,
422,1009370447803187200,False,,
423,1003246232071016448,False,,
424,1003074015823630336,False,,
425,1001563181100273665,False,,
426,995949008404312064,False,,
427,993940350292066304,False,,
428,993611330975301633,False,,
429,991810439196696576,False,,
430,987325780920360961,False,,
431,987270350084993025,False,,
432,987090656375050240,False,,
433,986938661978722304,False,,
434,981122820859101184,False,,
435,981122033751937024,False,,
436,981121386738577408,False,,
437,980122633135063040,False,,
438,979388399340675072,False,,
439,976618880868249600,False,,
440,967926026922790912,False,,
441,964561751382503424,False,,
442,959058894831038464,False,,
443,955546187196612608,False,,
444,951117983996358657,False,,
445,949013335080603649,False,,
446,947306176437542912,False,,
447,946919071584542721,False,,
448,946131603809452032,False,,
449,939883565134831618,False,,
450,937990278501359617,False,,
451,935342253081579521,False,,
452,933726098617233408,False,,
453,933720204261150720,False,,
454,933473670030389248,False,,
455,932762801331769345,False,[0. 1. 0.],1.0
456,932247905125240835,False,,
457,931956015179825152,False,,
458,929050592055570432,False,,
459,927978961136734208,False,,
460,927978425855434758,False,,
461,926501357758173189,False,,
462,922549580461469696,False,,
463,920809580099133440,False,,
464,920806483943550977,False,,
465,920677684287557632,False,,
466,918612216789774336,False,,
467,914846624668581888,False,,
468,914837185265852416,False,,
469,912423510965997568,False,,
470,907984982488088576,False,,
471,907677147489333248,False,[0. 1. 0.],1.0
472,907330882536656896,False,,
473,906910349852643331,False,,
474,905530970941644804,False,,
475,905217472823001088,False,,
476,905069810169544704,False,,
477,903354417545490432,False,,
478,903241238245240832,False,,
479,903030946403942400,False,,
480,899994828737531904,False,,
481,898234372398174208,False,,
482,897788527857082368,False,,
483,897590375849787392,False,,
484,894767345675100161,False,[0. 1. 0.],1.0
485,891383310705979394,False,,
486,890730253768904704,False,,
487,887993632367689728,False,,
488,887313751694856194,False,,
489,880566072746717184,False,,
490,878986437214969856,False,,
491,877948557558296576,False,,
492,873337607597502470,False,,
493,873125403711295491,False,,
494,870513863392874499,False,,
495,870484651785191424,False,,
496,870391221528797185,False,,
497,869718005764296705,False,,
498,869227430678077441,False,,
499,868892441683865600,False,,
500,868544711946010624,False,,
501,866824426771410944,False,,
502,865858859042295808,False,,
503,865756111785398273,False,,
504,865756097088540672,False,,
505,863934023097307138,False,,
506,863934006303260672,False,,
507,863932069080072193,False,[0. 1. 0.],1.0
508,863932049480175616,False,,
509,863814621593030656,False,,
510,863722234883571712,False,,
511,862594014150877185,False,,
512,862402620249518080,False,,
513,860553436009508865,False,,
514,860549244771500033,False,,
515,860294484617289729,False,,
516,857948145589813250,False,,
517,856173736575348736,False,,
518,854890517586477058,False,,
519,852600229488717824,False,,
520,851765591040045056,False,,
521,850064157349216256,False,,
522,850050686989553664,False,,
523,848303125542862849,False,,
524,848303107910008838,False,,
525,848301737823932416,False,,
526,848301718681079811,False,,
527,847567962504437760,False,,
528,847555653346500610,False,[0. 1. 0.],1.0
529,846879848920375296,False,,
530,846753064526778368,False,,
531,844270315316371456,False,,
532,844034778395525124,False,,
533,843526245635817474,False,,
534,843526230951546882,False,,
535,842943752696188928,False,,
536,841925824928481280,False,,
537,840702710311747584,False,,
538,840666557206413312,False,,
539,840203691210747905,False,,
540,840203295276847105,False,,
541,838101199308132354,False,,
542,838035946717204480,False,,
543,834891511825219584,False,,
544,834546430907916291,False,[0. 1. 0.],1.0
545,833689005275361282,False,,
546,833688987357294593,False,,
547,833485031737794560,False,,
548,832034341702217729,False,[0. 0. 1.],2.0
549,830245818443689986,False,,
550,830219739565850624,False,,
551,830219718124507138,False,,
552,828644708951928832,False,,
553,828644680883699713,False,,
554,823002580351598592,False,,
555,821151540627050496,False,,
556,821094929590087680,False,,
557,820961947101360128,False,,
558,820772153448656896,False,,
559,820772138118418433,False,,
560,820132493496094722,False,,
561,820113696731123712,False,,
562,817574054391676928,False,,
563,814642768941350916,False,[0. 1. 0.],1.0
564,814621466532659206,False,,
565,814599618159845376,False,,
566,814597428204752896,False,,
567,814594815195303938,False,,
568,814592919038554114,False,,
569,814591407079956480,False,,
570,814589877044047872,False,,
571,812796154832453633,False,,
572,812779466728632321,False,,
573,812457649744842752,False,,
574,812457634209136642,False,,
575,811942115911598081,False,,
576,811881618847760384,False,,
577,811356868488609792,False,,
578,808320149291958272,False,,
579,807376806768680960,False,,
580,807345056352964612,False,,
581,807253301800669184,False,,
582,806102510373109761,False,,
583,806073873292787712,False,,
584,805455306989957120,False,,
585,805060556445065217,False,,
586,803739180744450048,False,,
587,803079410849120256,False,,
588,803077734259892224,False,,
589,803076795780075520,False,,
590,803075061775147008,False,,
591,803075047413993472,False,,
592,803074217520562176,False,,
593,803074201766612992,False,,
594,803072711610269696,False,,
595,803072696162648064,False,,
596,802358255397679104,False,[0. 1. 0.],1.0
597,802358225928523776,False,,
598,802229983074811904,False,,
599,801567696907304960,False,[0. 1. 0.],1.0
600,801567680952233984,False,,
601,801563681511378944,False,,
602,801448350520320000,False,,
603,800781921068322817,False,,
604,800764560076574720,False,,
605,799740880412348416,False,,
606,799014880770740224,False,,
607,799014713053106177,False,,
608,798908735053852673,False,,
609,797183079181942784,False,,
610,796814682241830914,False,,
611,796381371556098051,False,,
612,795772205254803461,False,,
613,795348993614213120,False,,
614,794332243862913024,False,,
615,792876030767738880,False,,
616,792876011570470912,False,,
617,792340143277473792,False,,
618,792340125179150336,False,,
619,792264748452700160,False,,
620,792234212401246208,False,,
621,791514525006725120,False,,
622,791449115297193984,False,,
623,790763403908354048,False,,
624,787478017950027776,False,,
625,787478000350666752,False,,
626,786261873930805248,False,,
627,786261857870999552,False,,
628,786212645074505728,False,,
629,786212631627587585,False,,
630,785621113749504005,False,,
631,785428674204098561,False,,
632,783405647782174720,False,,
633,783359880132456448,False,,
634,780521650034995201,False,,
635,780521640958517248,False,,
636,780520711907635200,False,,
637,780520700608151553,False,,
638,779738679388569600,False,,
639,778702054940225537,False,,
640,778699774337789952,False,[0. 1. 0.],1.0
641,778682476650569728,False,,
642,778423389409148928,False,,
643,776898347760177152,False,[0. 1. 0.],1.0
644,776507194527318016,False,,
645,776114835171975168,False,[0. 1. 0.],1.0
646,775911241957146624,False,,
647,775911232587108352,False,,
648,775719912144863232,False,,
649,774625492582428673,False,[0. 1. 0.],1.0
650,773660010345889792,False,,
651,773657001494740992,False,,
652,773602371322589184,False,,
653,773554309837492225,False,,
654,773529431667253248,False,[0. 1. 0.],1.0
655,772933264571002882,False,,
656,772931336772386816,False,,
657,772484165623308288,False,,
658,771400559203119104,False,,
659,770784883530760192,False,,
660,770733250771759104,False,,
661,770731997257883648,False,,
662,770628551267672064,False,,
663,770627920955969536,False,,
664,770622341306912769,False,,
665,770421560867971072,False,,
666,770418705536782336,False,,
667,767184364761387008,False,,
668,764466014293749760,False,,
669,764235331709304832,False,,
670,763313741203144705,False,,
671,763180260187709440,False,,
672,763165047900233728,False,,
673,760534367965945856,False,,
674,760522160914006016,False,,
675,753696707695763456,False,,
676,753386710428487680,False,,
677,753196931137044480,False,,
678,752864679060500480,False,,
679,752793657074417665,False,,
680,752361837837025280,False,,
681,750482310085111808,False,,
682,749807198079942658,False,,
683,749111013849468929,False,,
684,749107470295937024,False,[0. 0. 1.],2.0
685,748662824021299209,False,,
686,748431218094510080,False,,
687,748348974214545409,False,,
688,745770694667964422,False,,
689,740565379487928320,False,,
690,740220686069731328,False,,
691,740009666256752640,False,,
692,740009654445576192,False,,
693,738896109326630913,False,,
694,738371378408267776,False,,
695,737734137033949185,False,,
696,737729486695870464,False,,
697,736287731517693952,False,,
698,733365391255310336,False,,
699,729882821704159232,False,,
700,729003413002932224,False,,
701,720393324880789504,False,,
702,718582894244052992,False,,
703,718567742564122624,False,,
704,718567005704597505,False,,
705,718565091940151296,False,,
706,718273514885771268,False,,
707,718225798038233089,False,,
708,717534952192081920,False,,
709,717534737439567872,False,,
710,717524549575839744,False,,
711,716093656768360448,False,,
712,716093482176290817,False,,
713,716093386638430208,False,,
714,716093288659423232,False,,
715,715636791487963136,False,,
716,712718832272416768,False,,
717,712630291949559809,False,,
718,708106994159321089,False,,
719,705793808630476800,False,,
720,705410410468544512,False,,
721,705021235483295746,False,,
722,704852885209812992,False,,
723,703339633585709056,False,,
724,699627893811388416,False,,
725,697719740370972672,False,,
726,696757668619407360,False,,
727,696040948854226944,False,,
728,695425948024332288,False,,
729,694963598615924737,False,,
730,694584385903833088,False,,
731,694583926149414912,False,,
732,694583692556001280,False,,
733,694345428008042497,False,,
734,694308419944054784,False,,
735,693397654735187968,False,,
736,693213854981976064,False,,
737,693212544354234368,False,,
738,691690310619963392,False,,
739,691454024118358017,False,,
740,690606677607915520,False,,
741,690551539698679809,False,,
742,689956016453193728,False,,
743,689858664392368128,False,,
744,687997006845886465,False,,
745,686621303428648960,False,,
746,675659863226253312,False,,
747,674661230154354688,False,,
748,673872868246097920,False,,
749,671354213054603264,False,[0. 1. 0.],1.0
750,670757497230094336,False,,
751,670757485767204864,False,,
752,670757480423669760,False,,
753,669876299079389186,False,,
754,669868839237087232,False,,
755,668972197390741504,False,,
756,668969885821702145,False,,
757,667393681775681537,False,,
758,667392767560056834,False,[0. 1. 0.],1.0
759,667392649226092544,False,,
760,667392045393162240,False,,
761,666687446973677568,False,,
762,666687248167931904,False,,
763,666408052531269633,False,,
764,666408028510552064,False,,
765,666408023657717763,False,[0. 1. 0.],1.0
766,666294812652400640,False,,
767,666218967669866496,False,,
768,665218248246341632,False,,
769,664481680149737472,False,,
770,664481511513583616,False,,
771,663843315691851776,False,,
772,663842776707035136,False,,
773,663826141116022784,False,,
774,663536889035640833,False,,
775,662650173441507328,False,,
776,662295795345920000,False,,
777,661984288322129920,False,,
778,661981351906709504,False,,
779,660213115615735808,False,,
780,660212648030507008,False,,
781,660211094795894784,False,,
782,660210479889956864,False,,
783,660149388229091329,False,,
784,658055938927030272,False,[0. 1. 0.],1.0
785,658055808429588480,False,,
786,657807668921376768,False,,
787,657381016386928644,False,,
788,656467522200342532,False,,
789,655881347580362752,False,,
790,653730177306882048,False,,
791,653729010023665664,False,,
792,653196233096450048,False,,
793,653185871626260480,False,,
794,653185055624400896,False,,
795,653025829027352576,False,,
796,653023296955396096,False,,
797,652308984230244357,False,,
798,651887968546721792,False,,
799,651021675253751808,False,,
800,651018601726541825,False,,
801,651017024726937600,False,,
802,651016837614845952,False,,
803,649591623530119168,False,,
804,649591541015572480,False,,
805,649591451043565568,False,,
806,649591356487155712,False,,
807,649590703916343296,False,,
808,649587233838620672,False,,
809,649584051083304965,False,,
810,649579802001715201,False,,
811,649439400208826368,False,[0. 1. 0.],1.0
812,649392596679266304,False,,
813,649245155535425536,False,,
814,649244504772452353,False,,
815,649023099170455552,False,,
816,649023087535636480,False,,
817,648677755681415168,False,,
818,648676918552760320,False,,
819,648461194827722752,False,,
820,648461167510323200,False,,
821,647998901799137280,False,,
822,647991719506669569,False,,
823,647595797492559872,False,,
824,647593819395874816,False,,
825,646794510014398469,False,,
826,646770803854307329,False,,
827,646770614284455936,False,,
828,646673847366852608,False,,
829,645417263646904320,False,,
830,645417221737414656,False,,
831,645240916400279552,False,,
832,644314064567595008,False,,
833,644310174455463936,False,[0. 1. 0.],1.0
834,644308881728913409,False,,
835,644241288183738368,False,,
836,642458079276089344,False,,
837,642045391198941184,False,,
838,642030973547212800,False,,
839,642029109154062336,False,,
840,642028612506517505,False,,
841,642025727865417728,False,,
842,641973328153022464,False,,
843,641972212342370304,False,,
844,641972124203261952,False,,
845,641972039453122561,False,,
846,639935709122420736,False,,
847,639898693202804736,False,,
848,639898457331879937,False,,
849,638841289652350976,False,[0. 1. 0.],1.0
850,638840647907041280,False,,
851,637766507926286336,False,,
852,637766003343015936,False,,
853,636887144154329089,False,,
854,636261575154753536,False,,
855,635113936543739904,False,,
856,634919579714609152,False,,
857,634720146981056514,False,,
858,634578061757911040,False,,
859,634578049963532289,False,,
860,634370840570765313,False,,
861,633982437601624064,False,,
862,633878372150575104,False,[0. 1. 0.],1.0
863,633874974659465216,False,,
864,633380559553757184,False,,
865,633380352690659332,False,,
866,631874877448957952,False,,
867,631105451766214656,False,,
868,630050139307180032,False,,
869,629739823084011520,False,,
870,628888564751708160,False,,
871,626445042295697408,False,,
872,623582878211903488,False,,
873,620967146231717888,False,,
874,620619580445224961,False,,
875,620619573272952834,False,,
876,620298600396947456,False,,
877,620261832679362560,False,,
878,620261548364316672,False,,
879,618876022117826564,False,,
880,617749478808748032,False,,
881,615594850176536576,False,,
882,614862478858555392,False,,
883,614862365868208128,False,,
884,614851651258572800,False,,
885,614564278423699457,False,,
886,614463338333007873,False,,
887,614168544511721472,False,,
888,613829748779827200,False,,
889,613827710444531712,False,,
890,612971449792524289,False,,
891,612648344666669056,False,,
892,612266490134437889,False,,
893,612257518090326016,False,,
894,612257457667223552,False,,
895,611193974120968192,False,,
896,611190236832370689,False,,
897,608772548080357376,False,,
898,608720571698921472,False,,
899,605900565135028224,False,,
900,605899444354088960,False,,
901,605883781157773312,False,,
902,605883046437388290,False,,
903,605577837668491264,False,,
904,605529533442334720,False,,
905,604130221172858880,False,,
906,604058709786906625,False,,
907,603994413522501632,False,,
908,603690806470258688,False,,
909,603690701021261824,False,,
910,603639823383928832,False,,
911,603639653846032384,False,,
912,603364182688313344,False,,
913,603276188543385600,False,,
914,603276062663942145,False,,
915,603240567716356098,False,,
916,601118759298965504,False,,
917,600437249877094400,False,,
918,600356256876920832,False,,
919,600081601511337984,False,,
920,600081533932810240,False,,
921,599687522201907200,False,,
922,599244138521841665,False,,
923,598961164274380801,False,,
924,598959669978075136,False,,
925,598257462450487296,False,,
926,598240179107823617,False,,
927,598169820601933824,False,,
928,597133703664525312,False,,
929,596305754266705920,False,,
930,596287936292855808,False,,
931,594335954028011520,False,,
932,594331099830030337,False,,
933,593194010400927744,False,,
934,593162840044904449,False,,
935,593057219551371265,False,,
936,591947349804519425,False,,
937,591945507762667520,False,,
938,591395518993059840,False,,
939,591393743972003840,False,,
940,591393344552566784,False,,
941,590898441288609792,False,,
942,590761246896611328,False,,
943,590723668587769857,False,,
944,589847456348823552,False,,
945,589797974185615360,False,,
946,588762321415200769,False,,
947,588762281187659777,False,,
948,588707087993196545,False,,
949,588703075512127488,False,,
950,588700744800317440,False,,
951,588698997583433728,False,,
952,588158905882148866,False,,
953,588157640250896384,False,,
954,588149982403944448,False,,
955,588149474960220164,False,,
956,582854903636193280,False,,
957,582190041482440704,False,,
958,582189847541997568,False,,
959,581182049303719936,False,,
960,578239611245199360,False,,
961,578239066140966912,False,,
962,575023132324458496,False,,
963,575023005312536576,False,,
964,574035669581869058,False,,
965,573526416316235777,False,,
966,572536932632289280,False,,
967,572511562038054912,False,,
968,572511485735264256,False,,
969,571463559995125760,False,,
970,570661960179703808,False,,
971,570661663386562560,False,,
972,569319222716665856,False,,
973,565949225821687808,False,,
974,565948642817998848,False,,
975,565946436416585728,False,[0. 1. 0.],1.0
976,565183417911091203,False,,
977,564233462375120897,False,,
978,564233291503374337,False,,
979,562371426402172929,False,,
980,562368037425528832,False,,
981,560444119491694592,False,,
982,560411806821150720,False,,
983,560411790782509056,False,,
